,title,brand,price,description,colour,category
910,COLLUSION x005 straight leg jeans in mid wash blue,COLLUSION,35.98,     A go-to pair  High rise      Concealed fly      Five pockets  Raw-cut hem      Straight fit   They've got the same width from waist to hem ,missing,jeans
911,Vero Moda Curve mom jean in medium blue,Vero Moda,64.77,"     Part of our responsible edit  High-rise waist  Concealed fly  Functional pockets  Ankle-grazer cut  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,jeans
912,New Look Materntiy over bump ripped skinny jeans in blue,New Look Maternity,52.16,     The perfect partner for all your nice tops  Built-in bump waistband  Distressed knees  Raw hem      Skinny cut      Designed to fit through all stages of pregnancy ,missing,jeans
913,Oasis Jade Indigo Skinny Jeans,Oasis,71.96,     Jeans and a nice top?  You're halfway there with these        Dark-blue wash       High-rise waist   Zip fly   Four pockets       Skinny fit - cut closely from hips to hem ,missing,jeans
914,River Island Hailey high rise skinny jeans in black,River Island,71.96,"     You can always depend on denim  High-rise waist  Concealed fly  Functional pockets  Skinny fit  Tight cut, regular on the waist ",missing,jeans
915,ASOS DESIGN Maternity Ridley high waist skinny jeans in black coated,ASOS DESIGN,57.57,     It's all in the jeans       Over-the-bump jersey waistband   Faux fly      Functional pockets  Skinny fit  Cut very closely from hips to hem  Designed to fit you from bump to baby ,missing,jeans
916,Pimkie skinny jean in white,Pimkie,30.57,     Add them to your everyday line-up  Mid rise  Belt loops  Zip fly  Functional pockets  Skinny fit  Cut closely from hips to hem ,missing,jeans
917,Topshop Tall Joni skinny jeans in black,Topshop,64.77,      Add them to your everyday line-up   High-rise waist  Zip fly  Back patch pockets  Ankle-grazer style  Super-skinny fit  An extra-tight cut from hips to hem ,missing,jeans
918,Spanx shape and lift distressed skinny jeans,Spanx,201.50,     A go-to pair  High rise      Concealed fly      Functioning pockets      Distressed details  Skinny fit   A tight cut for a sleek shape ,missing,jeans
919,ASOS DESIGN Petite Rivington high waisted denim jeggings in washed black,jeggings,32.38,     High performing stretch denim      Super high rise      Zip fly      Super skinny fit down to the leg opening      Two back pockets       Super skinny fit – cut closest to the body ,missing,jeans
920,Selected Femme skinny jean in black,Selected,107.95,     A go-to pair   Concealed fly  Functional pockets  Skinny fit   A tight cut for a sleek shape ,missing,jeans
921,River Island high waist mom jeans with contrast stitch in black,River Island,71.96,"     It's all in the jeans  High-rise waist  Zip fly  Four pockets  Contrast stitching  Slim, tapered fit  Cut closely around the thigh with a narrow shape through the leg ",missing,jeans
922,New Look Tall waist enhancing mom jeans in light blue,New Look Tall,46.76,     The perfect partner for all your nice tops      High rise   Concealed fly with button fastening      Functional pockets  Slim fit  A narrow cut from hips to hem ,missing,jeans
923,One Above Another high waist mom jeans in snake print denim co-ord,One Above Another,62.97,     They've already got your attention      High-rise waist      Concealed fly      Functioning pockets      Slim tapered leg      Sits on the ankle      Relaxed fit  Exclusive to ASOS ,missing,jeans
924,ASOS DESIGN Curve high waisted belted pencil slim jeans in washed black,ASOS DESIGN,62.97,"     For today, tomorrow and every day after  High-rise waist  Belt detail  Concealed fly  Functioning pockets  Slim fit  A narrow cut from hips to hem ",missing,jeans
925,Freddy WR.UP shaping effect mid rise jean,Freddy WR.UP,125.94, They've already got your attention  Mid rise  Sits just above the hips  Silicone waistband for a secure fit   Button fly   Curved seams to rear for a shaping effect   Skinny fit  A tight cut for a sleek shape ,missing,jeans
926,Bershka cropped skinny jean in black,Bershka,32.37,     Wear them again and again  Mid rise  Clean-black wash  Concealed fly  Five-pocket styling  Cropped length  Skinny fit  Cut closely from hips to hem ,missing,jeans
927,Pieces flared jeans in black,PIECES,62.97,"     For today, tomorrow and every day after  High-rise waist  Concealed fly  Functional pockets  Flared shape  Cut with a skinny leg that flares at the knee ",missing,jeans
928,AllSaints grace ankle fray jeans,AllSaints,176.31,"      For today, tomorrow and every day after    Mid-rise waist        Concealed fly      Functioning pockets  Ripped panels       Frayed ankle        Skinny fit   Cut very closely from hips to hem ",missing,jeans
929,Liquor N Poker high waisted spray on jeans,Liquor N Poker,57.57,"     Buy them now, wear them forever  High waist  Concealed fly with button fastening      Skinny fit  Cut closely from hips to hem  Exclusive to ASOS ",missing,jeans
930,ASOS DESIGN Maternity balloon leg boyfriend jeans in dark blue wash with under the bump waistband,ASOS DESIGN,57.57,"     Mid-rise waist  Elasticated inserts to waistband      To keep you comfy for the next nine months      Distressed details to back pockets  For that worn-in vibe      Relaxed, tapered leg      Designed to fit you from bump to baby ",missing,jeans
931,Dr Denim Lexy mid rise second skin super skinny ripped knee jeans,Dr Denim,80.96,"     Yeah, we like these, too   Mid-rise waist  Zip fly  Functional pockets  Ripped knees  Super-skinny fit  The tightest cut for a super-sleek edge  ",missing,jeans
932,ASOS DESIGN Petite Balloon leg boyfriend jeans in mid blue wash,ASOS DESIGN,57.57,"     For today, tomorrow and every day after      Mid-blue wash  High-rise waist      Concealed fly      Functioning pockets  Relaxed boyfriend fit  That slouchy, baggy feel ",missing,jeans
933,River Island Petite skinny jeans with rips in mid wash,River Island,75.56,      They're long-term relationship material    High rise    Strap with detailing with  D-rings    Concealed fly with button fastening       Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
934,ASOS DESIGN Recycled Florence authentic straight leg jeans in washed black,ASOS DESIGN,57.57,     Pair these with a nice top and you’re good to go  Washed finish  Mid-rise waist  Concealed fly  Functional pockets  Straight fit   They've got the same width from waist to hem  Part of the Eco Edit ,missing,jeans
935,River Island Plus Harper high rise skinny jeans in black,River Island Plus,62.97,     A wardrobe staple  Black wash      High-rise waist      Concealed fly  Skinny fit   A tight cut for a sleek shape ,missing,jeans
936,Cheap Monday spray on high waist organic cotton skinny jeans,Cheap Monday,88.16, A go-to pair       High-rise waist      Concealed fly      Functional pockets  Skinny fit  Cut closely from hips to hem ,missing,jeans
937,ASOS DESIGN Farleigh high waisted slim mom jeans in light vintage wash with slashed rips & raw hem detail,ASOS DESIGN,62.97,     Add them to your everyday line-up      High waist       Concealed fly with button fastening  Skinny fit  Cut very closely from hips to hem ,missing,jeans
938,New Look Petite ripped skinny jean in mid blue,New Look,52.16, Add them to your everyday line-up  High rise  Belt loops  Button fastening  Concealed fly   Side pockets  Ripped-knee details  Skinny fit  Cut very closely from hips to hem ,missing,jeans
939,Selected Femme regular waist mid wash blue skinny jeans,Selected,125.94,      It's all in the jeans    Regular rise   Belt loops      Concealed fly      Five pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
940,Dr Denim Nora super high rise mom jean,Dr Denim,98.95,      Add them to your everyday line-up    High-rise waist        Concealed fly     Button fastening    Functional pockets       Slim tapered leg      Sits on the ankle      Relaxed fit  For a slouchy silhouette  ,missing,jeans
941,Only coated skinny jeans,Only,62.97,     Add them to your everyday line-up  High-rise waist  Concealed fly  Belt loops  Functional pockets   Skinny fit   Cut very closely from hips to hem ,missing,jeans
942,Levi's 721 high rise sculpt skinny jeans,Levi's,111.54,"     For today, tomorrow and every day after  High-rise waist      Concealed fly      Functional pockets  Sculpting design   Skinny fit  Cut closely from hips to hem ",missing,jeans
943,ASOS DESIGN Curve Rivington high waisted denim jeggings in clean black,ASOS DESIGN,32.38,     Wear them again and again  High rise      Zip fly      Two back pockets  Super-skinny fit  The tightest cut for a super-sleek edge ,missing,jeans
944,ASOS DESIGN Tall Ridley high waisted skinny jeans in extreme dark stonewash blue,ASOS DESIGN,50.37, Part of our responsible edit  High-rise waist  Dark-wash finish  Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ,missing,jeans
945,ASOS DESIGN Tall High rise 'effortless' kick flare jeans in mid vintage wash,ASOS DESIGN,57.57,     It's all in the jeans  High-rise waist  Mid-wash finish  Concealed fly  Functional pockets  Kick-flare leg  Regular fit  Just select your usual size ,missing,jeans
946,ASOS DESIGN Petite Farleigh high waisted slim mom in black acid wash,ASOS DESIGN,62.97,"     It's all in the jeans  High-rise waist      Concealed fly      Functional pockets      Slim, tapered leg  Sits on the ankle  Relaxed fit ",missing,jeans
947,ASOS DESIGN High rise stretch 'slim' straight leg jeans in mid vintage wash,ASOS DESIGN,57.57,     Part of our responsible edit  High rise  Belt loops   Button fastening  Concealed fly  Straight leg  Slim fit  A narrow cut from hips to hem ,missing,jeans
948,NA-KD high-waist skinny jeans in dark blue,NA KD,53.97, It's all in the jeans  High-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut very closely from hips to hem  Exclusive to ASOS ,missing,jeans
949,Miss Selfridge skinny jeans with rips in mid wash blue,Miss Selfridge,68.37,     It's all in the jeans   Light-blue wash       High rise       Zip fly      Functional pockets  Ripped details   Skinny fit  Cut very closely from hips to hem ,missing,jeans
950,ASOS DESIGN 'Sculpt me' high waisted premium jeans in clean black,ASOS DESIGN,62.97,     Clean black wash   A wardrobe staple       High-rise waist      Moulds the body      Five pocket design      Super-skinny fit  - the tightest fit for a spray-on look ,missing,jeans
951,ASOS DESIGN Ridley high waisted skinny jeans in optic white,ASOS DESIGN,39.58,     Part of our responsible edit      High rise  Zip fly      Functional pockets      Skinny fit  A tight cut for a sleek shape ,missing,jeans
952,Dr Denim Lexy mid rise second skin super skinny jeans,Dr Denim,62.97, It's all in the jeans   Black wash       Mid-rise waist       Concealed fly      Functional pockets  Super-skinny fit  An extra-tight cut from hips to hem ,missing,jeans
953,ASOS DESIGN Maternity Petite Ridley high waisted skinny jeans in extreme dark stonewash blue with under the bump waistba,ASOS DESIGN,50.37,      Part of our responsible edit    Elasticated waist   Skinny fit  Cut very closely from hips to hem      Designed to fit through all stages of pregnancy ,missing,jeans
954,J Brand Maria high rise velvet skinny jeans,J Brand,413.79,     The perfect partner for all your nice tops  High-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut very closely from hips to hem ,missing,jeans
955,River Island barrel leg jeans in acid wash,River Island,75.56,"     Worth making plans for  High rise  Button fastening  Functional pockets  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,jeans
956,ASOS DESIGN Petite High rise 'relaxed' dad jeans in smokey blue wash,ASOS DESIGN,62.97,     Part of our responsible edit  High rise  Concealed fly  Button fastening  Functional pockets  Wide leg  Relaxed fit  For a slouchy silhouette ,missing,jeans
