,url,brand,title,price,description,colour
3285,https://www.asos.com/asos-4505/asos-4505-icon-legging-with-bum-sculpt-seam-detail/prd/12829699?clr=conker&colourWayId=16463561&SearchQuery=&cid=2640,ASOS 4505,ASOS 4505 icon legging with bum sculpt seam detail,missing,"<li>Activewear, but make it fashion</li><li>High rise</li><li>Stretch waistband</li><li>Branded detailing</li><li>Contrast seam for sculpting and support</li>",missing
3286,https://www.asos.com/asos-curve/asos-design-curve-high-waisted-stretch-treggings-in-ponte/prd/10443776?clr=black&colourWayId=15118695&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN Curve high waisted stretch treggings in ponte,missing,    <li>We love a clothing hybrid&nbsp;</li><li>The comfort of leggings with the look of denim</li>    <li>High-rise waist</li>    <li>Functional back pockets&nbsp;</li>    <li>Bodycon fit - holds you close&nbsp;</li>,missing
3287,https://www.asos.com/asos-tall/asos-design-tall-high-waist-tapered-trousers/prd/8602652?clr=black&colourWayId=15200752&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN Tall high waist tapered trousers,SGD$44.98,    <li>Suitable for work and play</li>    <li>High-rise waist</li>    <li>Pleat detail</li>    <li>Side pockets</li>    <li>Zip-side fastening</li><li>Tapered fit</li><li>Cut loosely around the thigh and tapered from the knee to the ankle&nbsp;</li>,Black
3288,https://www.asos.com/only/only-elastic-waist-tregging/prd/12836454?clr=black&colourWayId=16523061&SearchQuery=&cid=2640,Only,Only elastic waist tregging,SGD$39.58,"    <li><span style=""background-color: initial;"">Your casual vibe, sorted</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li>    <li>Elasticated waistband</li><li>Bodycon fit</li><li>A tight cut to the body</li>",Black
3289,https://www.asos.com/asos-design/asos-design-tracksuit-cropped-sweat-jogger-with-reflective-tape/prd/12588278?clr=stone&colourWayId=16442980&SearchQuery=&cid=2640,Only,ASOS DESIGN tracksuit cropped sweat / jogger with reflective tape,SGD$61.17,"<li>Tracksuit set</li><li>An entire look in one purchase</li><li>Plain sweatshirt</li><li>Round neck</li><li><span style=""background-color: initial;"">Over-the-head style</span></li><li><span style=""background-color: initial;"">Contrast reflective taping</span></li><li><span style=""background-color: initial;"">Cropped length</span></li><li><span style=""background-color: initial;"">Trouser bottoms</span></li><li>Drawstring waistband</li><li>Functional pockets</li><li>Regular fit</li><li>Just select your usual size</li>",Stone
3290,https://www.asos.com/asos-design/asos-design-belted-trouser-in-shell-fabric-with-contrast-stitching/prd/13386583?clr=black&colourWayId=16540014&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN belted trouser in shell fabric with contrast stitching,SGD$57.57,"    <li><span style=""background-color: initial;"">Put the jeans away for a day</span></li><li><span style=""background-color: initial;"">High rise</span></li><li>Belted waist</li>    <li>Concealed fly&nbsp;</li><li>Contrast stitching</li>    <li>Side pockets</li>    <li>Regular fit</li><li>Just select your usual size</li>",Black
3291,https://www.asos.com/fashionkilla/fashionkilla-flared-trouser/prd/9887150?clr=black&colourWayId=15076838&SearchQuery=&cid=2640,Fashionkilla,Fashionkilla flared trouser,SGD$32.38,    <li>Worth making plans for</li>    <li>High rise</li><li>Elasticated waist</li>    <li>Flared shape</li><li>Cut with a skinny leg that flares at the knee</li><li>Exclusive to ASOS</li>,Black
3292,https://www.asos.com/asos-design/asos-design-velvet-tux-suit-in-wine/grp/25729?clr=wine&colourWayId=0&SearchQuery=&cid=2640,Fashionkilla,ASOS DESIGN velvet tux suit in wine,SGD$107.95,missing,Wine
3293,https://www.asos.com/nike-training/nike-training-one-tight-in-sage/prd/13548886?clr=khaki&colourWayId=16546013&SearchQuery=&cid=2640,Nike,Nike Training one tight in sage,SGD$62.97,"    <li><span style=""background-color: initial;"">Add-to-bag potential: considerable</span></li><li><span style=""background-color: initial;"">High rise</span></li>    <li>Elasticated waistband</li><li>Nike Swoosh logo</li>    <li>Close-cut bodycon fit</li>",Khaki
3294,https://www.asos.com/vero-moda-tall/vero-moda-tall-wide-leg-cropped-cord-trousers-in-navy/prd/12827945?clr=navy&colourWayId=16453360&SearchQuery=&cid=2640,Vero Moda Tall,Vero Moda Tall wide leg cropped cord trousers in navy,SGD$68.37,"    <li>Part of our responsible edit</li>    <li>High rise</li>    <li>Concealed fly with button fastening</li>    <li>Side pockets</li><li>Cropped style</li><li>Wide leg</li><li>Fitted at the top, flowing at the bottom</li>",Navy
3295,https://www.asos.com/topshop/topshop-straight-leg-trousers-in-grey/prd/13493754?clr=grey&colourWayId=16473205&SearchQuery=&cid=2640,Topshop,Topshop straight leg trousers in grey,SGD$53.97,    <li>Add-to-bag potential: considerable</li><li>Mid-rise waist</li><li>Concealed fly</li><li>Functional pockets</li><li>Straight leg</li><li>Regular fit</li><li>Just select your usual size</li>,Grey
3296,https://www.asos.com/asos-design/asos-design-strap-detail-cargo-pant-jogger/prd/12831644?clr=orange&colourWayId=16452062&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN strap detail cargo pant jogger,SGD$50.37,    <li>Part of our responsible edit</li><li>Stretch waistband</li><li>Strap detail</li><li>Cargo-style pockets</li><li>Elasticated cuffs</li><li>Regular fit</li><li>Just select your usual size</li>,Orange
3297,https://www.asos.com/asos-design/asos-design-co-ord-bardot-knitted-top-and-cullotes/grp/25108?clr=stone&colourWayId=16458065&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN co-ord bardot knitted top and cullotes,SGD$50.37,missing,Stone
3298,https://www.asos.com/nike-running/nike-air-running-crop-leggings-in-black/prd/13301886?clr=black-white&colourWayId=16455481&SearchQuery=&cid=2640,Nike,Nike Air Running crop leggings in black,SGD$73.76,"    <li><span style=""background-color: initial;"">Your casual vibe, sorted</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li>    <li>Elasticated waistband</li><li>Nike Air logo detail</li><li>Bodycon fit</li><li>A tight cut to the body</li>",Black/white
