,url,brand,title,price,description,colour
979,https://www.asos.com/asos-design/asos-design-plisse-pyjama-trouser-set/prd/11586396?clr=ivory&colourWayId=16410403&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN plisse pyjama trouser set,missing,    <li>For cosy nights and lazy days&nbsp;</li>    <li>Scoop neck</li>    <li>Adjustable straps</li>    <li>Frill hem</li>    <li>Trouser bottoms</li>    <li>Stretch waist </li><li>Regular fit</li><li>Just select your usual size</li>,missing
980,https://www.asos.com/boohoo/boohoo-christmas-tree-nightie-in-red/prd/14110976?clr=multi&colourWayId=16592147&SearchQuery=&cid=6046,boohoo,Boohoo Christmas tree nightie in red,missing,"    <li><span style=""background-color: initial;"">Spread the Christmas cheer</span></li><li>Scoop neck&nbsp;</li><li>Festive print</li><li>Short sleeves</li><li>Curved hem</li><li>Regular fit</li><li>True to size</li>",missing
981,https://www.asos.com/tommy-hilfiger/tommy-hilfiger-minimal-rib-thong-in-orange/prd/13130730?clr=mecca-orange&colourWayId=16459011&SearchQuery=&cid=6046,Tommy Hilfiger,Tommy Hilfiger Minimal Rib thong in orange,missing,    <li>Part of our responsible edit</li><li>Low rise</li><li>Branded waistband</li><li>Thong back</li>,missing
982,https://www.asos.com/asos-design/asos-design-super-soft-hooded-midi-robe/prd/12724528?clr=cappucino&colourWayId=16464763&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN super soft hooded midi robe,missing,    <li>As if we needed another excuse to cancel our plans</li><li>Borg-lined hood</li><li>Wrap front</li><li>Removable waist tie</li><li>Patch pockets</li><li>Regular fit</li><li>Just select your usual size&nbsp;</li>,missing
983,https://www.asos.com/hunkemoller/hunkemoller-brushed-waffle-long-lounge-set-in-grey/prd/14000646?clr=grey&colourWayId=16583613&SearchQuery=&cid=6046,ASOS DESIGN,Hunkemoller brushed waffle long lounge set in grey,missing,"    <li><span style=""background-color: initial;"">For when plans get cancelled, but you weren't going anyway</span></li><li><span style=""background-color: initial;"">Crew neck</span></li>    <li>Long sleeves</li>    <li>Trouser bottoms</li>    <li>Drawstring waist </li><li>Side pockets</li><li>Regular fit</li><li>Just select your usual size</li>",missing
984,https://www.asos.com/mamalicious/mamalicious-maternity-shape-wear-shorts-in-nude/prd/9512783?clr=mellow-buff&colourWayId=15048779&SearchQuery=&cid=6046,Mama.Licious,Mamalicious Maternity shape wear shorts in nude,missing,    <li>Ticks all your comfort boxes</li><li>Over-the-bump waistband</li><li>Fitted design&nbsp;</li><li>Added stretch to grow with your bump</li><li>Bodycon fit</li><li>Designed to fit you from bump to baby</li>,missing
985,https://www.asos.com/asos-curve/asos-design-curve-mix-match-jersey-trouser/prd/13125459?clr=sage&colourWayId=16464164&SearchQuery=&cid=6046,Mama.Licious,ASOS DESIGN Curve mix & match jersey trouser,missing,    <li>You're invited to this PJ party</li><li>Drawstring waistband</li><li>Plain design</li><li>Relaxed fit</li><li>For a slouchy silhouette</li>,missing
986,https://www.asos.com/lindex/lindex-mom-2-pack-seamless-with-lace-nursing-bra-in-pink-and-black/prd/11567648?clr=black-and-pink&colourWayId=16314277&SearchQuery=&cid=6046,Lindex,Lindex Mom 2 pack seamless with lace nursing bra in pink and black,missing,    <li>Pack of two</li><li>Cute and comfortable</li>    <li>Non-padded cups</li>    <li>Supportive wide-cut underband</li>    <li>Drop-down clips ideal for nursing</li><li>Lace trims&nbsp;</li>    <li>Adjustable straps</li>    <li>Hook-and-eye closure</li>,missing
987,https://www.asos.com/calvin-klein/calvin-klein-plus-size-modern-cotton-short-brief-in-grey/prd/10899596?clr=grey&colourWayId=16280836&SearchQuery=&cid=6046,Calvin Klein,Calvin Klein plus size modern cotton short brief in grey,missing,    <li>Start with the basics</li><li>High rise</li><li>Branded waistband</li><li>Brief cut</li>,missing
988,https://www.asos.com/asos-design/asos-design-botanical-tiger-shirt-short-100-modal-pyjama/prd/13245897?clr=navy&colourWayId=16475309&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN botanical tiger shirt & short 100% modal pyjama,missing,    <li>Pyjama set</li><li>Floral and tiger print</li><li>Pyjama top</li><li>Revere collar</li><li>Button placket</li><li>Shorts</li><li>Elasticated waistband</li>,missing
989,https://www.asos.com/dorina/dorina-gina-modal-with-lace-3-pack-thongs/prd/12573492?clr=red-purple-black&colourWayId=16469886&SearchQuery=&cid=6046,Dorina,Dorina Gina modal with lace 3 pack thongs,missing,    <li>Pack of three</li><li>We know you like options</li><li>Bow detail</li><li>Thong cut</li><li>Some days call for no VPL</li>,missing
990,https://www.asos.com/asos-design/asos-design-rib-jersey-mix-match-pyjama-short/prd/12397131?clr=grey&colourWayId=16450704&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN rib jersey mix & match pyjama short,missing,<li>For your daytime thing</li><li>Plain design</li><li>High rise</li><li>Stretch waistband</li><li>Relaxed fit</li><li>For a slouchy silhouette</li>,missing
991,https://www.asos.com/loungeable/loungeable-his-and-hers-bulldog-print-pyjama-set/prd/13089987?clr=grey&colourWayId=16458894&SearchQuery=&cid=6046,Loungeable,Loungeable his and hers bulldog print pyjama set,missing,    <li>Part of a his and hers set</li><li>Crew neck</li><li>Bulldog and holly print</li><li>Trouser bottoms</li><li>Stretch waistband</li><li>Regular fit</li><li>Just select your usual size</li>,missing
992,https://www.asos.com/asos-design/asos-design-ella-lace-underwire-bra/prd/10253808?clr=white&colourWayId=15106237&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Ella lace underwire bra,missing,    <li>You can never have too many</li><li>Underwire cups</li><li>The supportive kind</li><li>You got this</li><li>Adjustable straps</li><li>Hook-and-eye closure</li>,missing
993,https://www.asos.com/prettylittlething/prettylittlething-underwired-lace-bra-with-clip-front-in-black/prd/13524025?clr=black&colourWayId=16480443&SearchQuery=&cid=6046,PrettyLittleThing,PrettyLittleThing underwired lace bra with clip front in black,missing,    <li>Add-to-bag potential: considerable</li><li>Halter neck</li><li>Clip front</li>    <li>Underwire support</li>,missing
994,https://www.asos.com/pour-moi/pour-moi-imagine-high-waist-suspender-belt-with-tassel-detail/prd/13342719?clr=black-red&colourWayId=16478240&SearchQuery=&cid=6046,Pour Moi,Pour Moi Imagine high waist suspender belt with tassel detail,missing,"    <li><span style=""background-color: initial;"">Boudoir vibes</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li><li>Lattice detail</li><li>Adjustable clips</li>",missing
995,https://www.asos.com/asos-design/asos-design-prea-underwire-body-with-floral-embroidery/prd/12518674?clr=black&colourWayId=16518555&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Prea underwire body with floral embroidery,missing,"    <li>Add-to-bag potential: considerable</li><li>Bandeau neck</li>    <li><span style=""background-color: initial;"">Underwire support</span></li>    <li>Floral embroidery</li><li>Hook closure</li>    <li>Thong cut</li>    <li>Press-stud fastening underneath</li>",missing
996,https://www.asos.com/ivory-rose-lingerie/ivory-rose-fuller-bust-heart-mesh-bodysuit-in-black/prd/12564136?clr=black&colourWayId=16519027&SearchQuery=&cid=6046,Ivory Rose Lingerie,Ivory Rose Fuller Bust heart mesh bodysuit in black,missing,    <li>Add-to-bag potential: considerable</li>    <li>Non-padded cups</li><li>Underwire support&nbsp;</li>    <li>Adjustable straps</li><li>Hook-and-eye closure</li>    <li>Thong cut&nbsp;</li>,missing
997,https://www.asos.com/asos-design/asos-design-fuller-bust-alicia-high-neck-padded-underwire-bra-with-lace-stripe-mesh/prd/13192791?clr=black-beige&colourWayId=16532417&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Fuller Bust Alicia high neck padded underwire bra with lace & stripe mesh,missing,    <li>Upgrade your basics</li><li>Halterneck style</li><li>Padded cups</li><li>Underwired design</li><li>Striped mesh</li>,missing
998,https://www.asos.com/asos-design/asos-design-disney-cinderella-profile-vs-reality-sleep-tee/prd/12397132?clr=grey-multi&colourWayId=16452413&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Disney Cinderella profile vs reality sleep tee,missing,    <li>Part of our responsible edit</li><li>Crew neck</li><li>Short sleeves</li><li>Cinderella print</li><li>Regular fit</li><li>Just select your usual size</li>,missing
999,https://www.asos.com/asos-curve/asos-design-curve-mix-match-jersey-long-sleeve-top/prd/13125440?clr=sage&colourWayId=16464185&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Curve mix & match jersey long sleeve top,missing,"    <li>Sweet dreams, sleepyhead</li>    <li>Crew neck</li>    <li>Dropped shoulders</li>    <li>Long sleeves</li>    <li>Plain design</li>    <li>Relaxed fit</li>    <li>Think baggy and casual</li>",missing
1000,https://www.asos.com/missguided-plus/missguided-plus-animal-print-shirt-and-short-pyjama-set-in-white/prd/13567733?clr=white&colourWayId=16547613&SearchQuery=&cid=6046,Missguided,Missguided plus animal print shirt and short pyjama set in white,missing,    <li>Your're invited to this PJ party</li><li>Animal print</li><li>Revere collar</li><li>Button placket</li><li>Long sleeves</li><li>Short bottoms</li><li>Regular fit</li><li>Just select your usual size</li>,missing
1001,https://www.asos.com/asos-design/asos-design-faux-fur-trim-detail-triangle-bra-and-mesh-skirt/prd/13022728?clr=black&colourWayId=16526893&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN faux fur trim detail triangle bra and mesh skirt,missing,    <li>They've already got your attention</li><li>Triangle bra</li><li>Non-padded cups</li><li>Elasticated underband</li><li>Adjustable faux-fur straps</li><li>Hook-and-eye closure</li><li>Matching mini skirt</li><li>High rise</li><li>Elasticated waistband</li><li>Faux-fur hem</li><li>Briefs not included</li>,missing
1002,https://www.asos.com/playful-promises/playful-promises-x-gabi-fresh-mesh-and-strapping-detail-bra-in-red/prd/12725833?clr=red&colourWayId=16522070&SearchQuery=&cid=6046,Playful Promises,Playful Promises X Gabi Fresh mesh and strapping detail bra in red,missing,"    <li><span style=""background-color: initial;"">Collaboration with Gabi Fresh</span></li><li><span style=""background-color: initial;"">Non-padded cups</span></li><li>Underwire support</li>    <li><span style=""background-color: initial;"">Boned sides</span></li><li><span style=""background-color: initial;"">Cut-out design</span></li><li><span style=""background-color: initial;"">Lace inserts</span></li>    <li>Adjustable straps</li>    <li>Hook-and-eye closure</li>",missing
