,brand,title,price,description,colour,material
100,Calvin Klein,Calvin Klein Perfectly Fit Perennial Bikini,S$ 55.00,A Calvin Klein bikini panty crafted from sheer lace fabric.,BARE,[]
101,YG Fitness,Quick-Drying Running Fitness Yoga Bra,S$ 149.00,"Body sculpting, 360-degree perfect body, perfect curve.

Suitable for: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Star pattern
- Bra with chest pad, shockproof and decompression","blue,navy",Polyester Fiber + Spandex
102,Cotton On Body,Cotton Rib Cheeky Bikini Briefs,S$ 12.00,"- Ribbed bikini cut briefs
- Low rise
- Slim fit
- Elasticised waist
- Cotton blend
- Model wears an S and is 170cm tall",Marina Blue,Blend
103,Impression,Lace Printed Night Dress,S$ 49.90,"- Gold printed night dress with lace trims
- Unlined
- V-neckline with self tie fastening
- Relaxed fit
- Adjustable shoulder straps
- Polka dot print
- Polyester
- Model wears an M and is 174cm tall",Gold/Brown Polka,100% Polyester
104,Cotton On Body,Rib & Lace Bandeau,S$ 14.99,"Rib & Lace Bandeau

The Rib & Lace Bandeau is an essential addition to your intimates drawer. A strapless design in a comfy, ribbed fabrication with lace detailing, this bandeau is made to be worn your way. Show it off under your fave sheer top, or rock it solo in place of your old bralette. Either way, it's sure to be your new go-to.

- Strapless bandeau style bra
- Lace Back
- Your new go to piece",Red,"90% Polyamide, 10% Elastane"
105,XIXILI,XIXILI Ariba Demi Cup,S$ 37.00,"- XIXILI Ariba Demi Cup
- Alluring in all the right places
- Come with two colors.","This item is not valid for returns, refunds and exchanges",[]
106,LYCKA,LCK9416 Lady Cotton Printed Pyjamas Set Green,S$ 42.00,"-Made of Quality Combed Cotton Blend Fabric

-Top
-Round Neckline
-Unlined
-Relaxed Fit and Comfort Design

-Bottom
-Solid Colour Pajama Shorts
-Mid Rise
-Elasticised Waist",Green,Combed Cotton Blend Fabric
107,Bluebella,Asia Soft Basque,S$ 101.90,"- Lace trim corset
- Slim fit
- Non padded cups
- Elasticised chest band
- Adjustable straps
- Polyamide blend
- Model wears a UK 8 and is 172cm tall",Black,96% polyamide 4% elastane
108,On Gossamer,Demi Bra,S$ 64.00,"- Solid tone lace wired structured bra
- Non-removable padded cups
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Nylon blend
- Model wears a size 34B and is 172cm tall",Blush,Blend
109,LYCKA,LCL9504 European Style Lady Sexy Lace Sleepwear Two Pieces Set Pink,S$ 51.00,"-Made of Quality Imitated Silk Fabric / Polyester
-Off Shoulder Low Cut Nightwear
-Lace Trimming
-Sleeveless
-Long Sleeve Nightgown
-Relaxed Fit",Pink,Polyester
110,Bluebella,Zola High-Waist Brief,S$ 40.90,"- Sequin and lace detail briefs
- High rise
- Slim fit
- Elasticised waist
- Polyamide blend 
- Model wears a UK 8 and is 175cm tall",Ivory,"66% Polyamide, 27% Polyester, 7% Elastane, Gusset: 100% Cotton Excluding Trims"
111,Cotton On Body,Rib & Lace Bandeau,S$ 14.99,"Rib & Lace Bandeau

The Rib & Lace Bandeau is an essential addition to your intimates drawer. A strapless design in a comfy, ribbed fabrication with lace detailing, this bandeau is made to be worn your way. Show it off under your fave sheer top, or rock it solo in place of your old bralette. Either way, it's sure to be your new go-to.

- Strapless bandeau style bra
- Lace Back
- Your new go to piece",Pink,"90% Polyamide, 10% Elastane"
112,Cotton On Body,Supersoft Cropped Slim Fit Pant,S$ 24.95,"- Melange soft sleeping pants
- High rise
- Slim fit
- Elasticated waistband and drawstring fastening
- 2 pocket design
- Polyblend
- Model wears an S and is 174cm tall",Navy Baby Marle,"70% Polyester, 25% Viscose, 5% Elastane"
113,OVS,Penelope Balconette Bra,S$ 39.90,"- Solid-colored essential bra
- Regular fit
- Back hook fastening
- Padded cups with underwires
- Adjustable shoulder straps
- Polyamide blend
- Model wears a size 2B and is180cm< tall",Antler,Blend
114,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 104.37,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Three-dimensional cut
- with chest pad, shockproof and decompression",white,Nylon + spandex
115,Cotton On Body,Sporty Femme Brasiliano Brief,S$ 12.00,"- Metallic stripe brazilian briefs
- Low rise
- Unlined
- Slim fit
- Elasticised waistband
- Cheeky coverage
- Cotton blend
- Model wears an S and is 173cm tall",Grey Marle,Blend
116,On Gossamer,Mesh Hip Bikini Cut Panties,S$ 24.00,"- Solid shade trimming detail bikini cut panties
- Low rise
- Slim fit
- Elasticated waistband
- Nylon
- Model wears an S and is 172cm tall",Sweet Lavender,Nylon
117,Cotton On Body,Jersey Tie T-Shirt,S$ 24.95,"- Night tee with message print
- Round neckline
- Regular fit
- Self-tie hem 
- Cotton blend
- Model wears an S and is 180cm tall",Rosey Pink,"95% Cotton, 5% Elastane"
118,Cotton On Body,Seamfree Lace Mini Crop,S$ 14.99,"Seamfree Lace Mini Crop

- Sports crop fit
- Thin elastic bra straps
- Features soft lace trim details
- Stretch rib",Pink,"90% Polyamide, 10% Elastane"
119,Calvin Klein,Calvin Klein Modern Cotton Zip Hoodie,S$ 139.00,"A classic loungewear for all year round, this Calvin Klein sweatshirt features a drawstring hood and a contrastive zip closure down the front. It comes with two front welt pockets and an elasticated underband with branded logo details. The long sleeves are updated with dropped shoulders and ribbed cuffs.",SHORELINE,[]
120,Calvin Klein,Short Sleeve Crew Neck - Calvin Klein Underwear,S$ 79.00,"- Graphic brand logo detail sleep tee
- Round neckline
- Regular fit
- Cotton
- Model wears an S and is 174cm tall",Pink Sky,100% Cotton
121,Calvin Klein,Bikini 5 Pack - Calvin Klein Underwear,S$ 159.00,"- Plain and striped bikini briefs
- Pack of 5
- Unlined
- Low rise
- Regular fit
- Elastic trim
- Cotton blend
- Model wears an S and is 175cm tall",Multi,"This item is not valid for returns, refunds and exchanges"
122,Impression,Kimono With Lace,S$ 39.90,"- Kimono robe with lace trims
- Open front
- Unlined
- Relaxed fit
- Waist tie fastening
- Cotton blend
- Model wears a size One Size and is 180cm tall",Light Pink,"95% Cotton , 5% Elastene"
123,OVS,Moulded Pad Bra,S$ 20.90,"- Floral print padded bra
- Non-removable padded cups
- Slim fit
- Hook fastening
- Adjustable shoulder strap
- Cotton blend
- Model wears a size 2B and is 177cm tall",White/Blue,Blend
124,On Gossamer,Racy Lace Unlined Bra,S$ 57.10,"- Solid shade floral lace unlined bra
- Unpadded cups
- Underwire support
- Regular fit
- Back hook fastening with adjustable shoulder straps
- Nylon
- Model wears a size 34B and is 170cm tall",Black,100% Nylon
125,Calvin Klein,Calvin Klein 3d Curve Bikini,S$ 45.00,"Engineered with advanced 3D tailoring, this Calvin Klein bikini panty features an elastic logo waistband and bonded seams.",EFFORTLESS ANML,[]
126,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 183.75,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Beauty back three-dimensional cut
- Bra With chest pad, shockproof and decompression",red,"Polyester Fiber, Polyurethane"
127,Cotton On Body,Everyday Mesh Panel Brasiliano,S$ 12.00,"- Solid toned mesh brief s
- Mid rise
- Regular fit
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 170cm tall",Frappe,Blend
128,Impression,Satin With Laces Nightdress,S$ 52.90,"Indulge in this delightfully soft satin nightdress by Impression - the lovely lace detailing coupled with the frilly shoulder straps and hem gives it a feminine, sensual appeal.

- Polyester
- Sweetheart neckline
- Sleeveless
- Adjustable straps
- Elasticised bust area
- Relaxed fit
- Unlined",Black,100% Polyester
129,Kaleidoscope,LILLY Triangle Longline Bralette,S$ 61.00,"LILLY Triangle Longline Bralette
-Delicated eyelash lace on cups with velvet tape detailing, fine lace on torso, light padded, supportive elastic band undercup, adjustable shoulder straps, hook closures at front.",Black,100% Polyester
130,DORINA,Darcey G-String,S$ 17.90,"- Scallop lace metallic g-string
- Low rise
- Slim fit
- Elasticised waist
- Polyblend
- Model wears a UK 8 and is 175cm tall",Black,Polyamide blend
131,Ann Summers,Claudia Thong,S$ 47.90,"- Lace panel satin thong with criss crossed straps
- Low rise
- Regular fit
- Elasticated waistband
- Polyamide blend
- Model wears an S and is 172cm tall",Nude,"87% Polyamide, 13% Elastane"
132,Calvin Klein,Calvin Klein Sculpted Slipcover Lined Demi Bra,S$ 119.00,"A sculpted lined demi bra with lace details between the cups and on the back, and underwire construction for added support. With adjustable shoulder straps and padded cups.",ATTRACT,[]
133,Kaleidoscope,NORA Plume Lace Layering Underwire Bra,S$ 70.00,"-Delicate embroidery lace with two layer, light padded cups with underwire at inside layer, embroiderycrop under breast, adjustable shoulder straps, hook-and-eyes closure at back.",WHITE,81% Nylon 19% Spandex
134,Calvin Klein,CLR Panel Scoop Bra - Calvin Klein Performance,S$ 99.00,"- Colourblock padded sports bra
- Removeable padded cups
- Scoop neckline
- Slim fit
- Elastic trim
- Polyblend
- Model wears an S and is 173cm tall",Sea Pink,"76% Polyester, 24% Elastane"
135,OVS,Solid Colour Stretch Brazilian Cut Briefs,S$ 11.90,"- Solid shade Brazilian cut briefs
- Low rise
- Regular fit
- Elasticated waistband
- Polyamide blend
- Model wears a size IT 2 and is 174cm tall",Sheepskin,Blend
136,Cotton On Body,Dreamy Sleep T-Shirt,S$ 24.99,"- Graphic print lounge tee
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend",Sparkles/Pearl Blush,"85% Polyester, 15% Linen"
137,ZALORA CORE,Core Women's Cotton Spandex Thong,S$ 12.90,"- Solid tone basic thong
- Low rise
- Unlined
- Regular fit
- Elasticized waistband
- Cotton blend
- Model wears an S and is 173cm tall",Nude,95% Cotton 5% Spandex
138,Free People,Mila Bralette,S$ 66.90,"- Sheer bralette with lace overlay
- Unpadded
- Slim fit
- Self tie straps and rear fastening
- Nylon blend
- Model wears an S and is 175cm tall",Red Berry,"93% Nylon, 7% Spandex/Elastane"
139,LYCKA,LMM2110- Lady Sexy Lace Bra And Panty Set-Black,S$ 42.00,"-3/4 cup lace bra
-Detachable Double Shoulder Strap
-Back Hook Fastening
-Sexy and Regular Comfort",Black,Polyester
140,YG Fitness,(2PCS) High Elastic Quick-Drying Fitness Yoga Bra + Tights,S$ 262.50,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Value Two-piece Set (Bra + Tights)
- Comfortable fabric , breathable and quick-drying
- four-needle six-line exquisite craftsmanship, firm tear resistance",multi,Polyester Blend
141,Her Own Words,Cross Back Full Coverage High Impact Sports Bra,S$ 71.90,"-Fit For Running and Training
- FREE CUT Unrestricted 360° stretch and control
BRA SIZED: Band and cup sized for a optimal fitting
Back Closure",Bright White,"Nylon, elastane"
142,Cotton On Body,Wirefree Everyday T-Shirt Bra,S$ 24.99,"Wirefree Everyday T-Shirt Bra

Every girl needs a go-to t-shirt bra, and the Wirefree Everyday Bra is about to be yours. The perfect blend of comfy and flattering, this bra features smooth, lightly padded cups for undetected wear under your fave tee.


- Classic bust contour with lightly padded cups
- Wire free design for maximum comfort
- Soft smooth microfibre outer
- Elastic straps with slider adjustments
- Closure: 2-row, 3-column coated metal hook-and-eye closure in back",Purple,"89% Polyamide, 11% Elastane"
143,ZALORA CORE,Core Women's Bikini Cut Panties,S$ 12.90,"- Solid tone bow detail bikini cut panties
- Low rise
- Unlined
- Regular fit
- Elasticised waistband
- Cotton blend
- Model wears an S and is 173cm tall",White,95% Cotton 5% Spandex
144,Calvin Klein,Calvin Klein Andy Warhol Printed Unlined Triangle,S$ 99.00,"Designed with a super soft cotton modal stretch blend, this graphic unlined bralette is made with triangle cups, slim straps and a Calvin Klein Andy Warhol elastic logo waistband. features an allover print by the legendary pop artist Andy Warhol.",AWH FLOWERS LT PINK,[]
145,LYCKA,LYCKA-LWJ08204-Mercerized Push Up Wireless Padded Bra -Beige,S$ 33.20,"-3/4 Cup Wireless Padded Bra
-Adjustable Straps
-Back Hook fastening
-Regular Fit",Beige,Nylon
146,ZALORA CORE,Core Women's Laser Cut Thong,S$ 12.90,"- Solid tone lasercut thong
- Low rise
- Unlined
- Regular fit
- Elasticised waistband
- Nylon blend
- Model wears an S and is 173cm tall",Maroon,86% Nylon 14% Spandex
147,XIXILI,XIXILI Inner Lace Trimmed Slip,S$ 37.00,"-Inner range slip to wear under your outerwear for a flawless night out
-Breathable microfiber feel, comfortable against the skin in hot weather
-Stretchable lace trimmed across neckline and bottom hemline
-Thin adjustable shoulder straps
-Body hugging fit.",black,[]
148,Calvin Klein,Calvin Klein Bikini Bottom,S$ 39.00,"A Calvin Klein Underwear bikini bottom with elasticated waistband and cuffs, featuring a subtle logo print on the front.",SOPHIE PINK,[]
149,Cotton On Body,Maddie Brasiliano Brief,S$ 12.00,"- Solid tone mesh briefs with crochet trim detail
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Cheeky Brazilian style back shaping
- Polyamide blend
- Model wears an S and is 180cm tall",Black,Blend
150,Ann Summers,Timeless Affair Thong,S$ 18.90,"- Two toned lace thong
- Mid rise
- Slim fit
- Elasticised waist
- Polyamide blend
- Model wears an S and is 175cm tall",Black/Nude,Polyamide blend
151,Cotton On Body,Cindy Contour Bra,S$ 24.99,"- Heart shape neckline lace bra
- Regular fit
- Contour cups keep their shape
- Underwire cup maximises support
- Wide satin finish elastic straps
- Adjustable strap sliders
- Hook and eye back closure
- Polyamide blend
- Model wears a size 10C and is 173cm tall",Pale Banana,"90% Polyamide, 10% Elastane"
152,Calvin Klein,Calvin Klein Woven Viscose Night Shirt,S$ 119.00,"A classic loungewear for all year round, this Calvin Klein night shirt with a pointed collar and a half-length button placket features a straight body with a slightly rounded hem. The piece is finished with a chest pocket with a logo tab.",ALPHA SNK IDYC,[]
153,Cotton On Body,Cotton Rib Bralette,S$ 19.99,"- Soft bralette with rib detail
- Regular fit
- Back hook fastening
- Removable padded cups
- Adjustable shoulder straps
- Cotton blend
- Model wears an S and is 172cm tall",Baby Blue,"95% Cotton, 5% Spandex"
154,Reoparudo,Reoparudo Arizona Style Brief (Grey),S$ 28.90,"REOPARUDO - Fashion Brands Reoparudo founder from Yokohama, Japan. Cooperate with Japanese designers create the new generation of Japanese and Korean street fashion culture as the design of theme products. Inspired by music and pop culture, reoparudo has been at the forefront of shaping a new generation of Skateboard movement, collecting a following of celebrity artists, DJs and musicians along the way. Look to a collection of hoodies, t-shirts, sweatpants, caps, boxers and socks for everyday wear.
-High Quality Cotton
-Stretch Cotton brief
-Elasticised waistband
-Reoparudo branding across front of waistline
-Mid rise
-Regular fit
-Design in Japan",Grey,100% Premium Cotton
155,LYCKA,LYCKA-LMM1011 Lady Sexy Lace Bra And Panty Set White Revised,S$ 37.70,"-3/4 cup lace Wired bra
-Front Hook Fastening
-Y-Shaped Back Strap
-Sexy and Regular Comfort",white,Nylon
156,Cotton On Body,Sleep Recovery Bralette,S$ 16.99,"- Stripe print sleep bralette
- V neckline
- Lined
- Relaxed fit
- Elasticised chest band
- No padded foam inserts
- Viscose bamboo blend
- Model wears an S and is 175cm tall",Thick Stripe/iron,"95% Viscose Bamboo, 5% Elastane"
157,Impression,Front Clip Bra,S$ 39.90,"- Solid tone lace bra with bow accents
- Non-removable padded cups
- Regular fit
- Front clip fastening
- Adjustable straps
- Polyblend
- Model wears a size 32B and is 173cm tall",Black,"95% Polyester, 5% Elastane"
158,ZALORA BASICS,Lounge Knitted Cropped Jumper,S$ 29.90,"- Solid shade ribbed jumper with hoodie
- Hooded neckline
- Regular fit
- Unlined
- Slip on style
- Polyblend
- Model wears an S and is 174cm tall",White,75% Polyester 20% Rayon 5% Spandex Knit
159,Sunnydaysweety,Transparent Wing Lace Bra With Matching Pantie A080643DGBL,S$ 66.00,- 3/4 Coverage- Quadruple Buckles- See Trough Wings- Matching with Pantie ,Dark Blue,"Cotton Blend, Lace"
160,LYCKA,LYCKA-LMM1120- Lady Sexy Lace Bra And Panty Set-Blue,S$ 30.20,"-3/4 cup lace bra
-Front Hook Fastening
-Y-Shaped Back Strap
-Sexy and Regular Comfort",Blue,Nylon
161,Ann Summers,Fearless Fabulous Long Sleeve Pajama Set,S$ 77.90,"Top:
- Graphic script print long sleeved pyjama top
- Collared neckline
- Regular fit
- Button down fastening
- 1 chest pocket
- Polyblend

Bottom:
- Graphic script print pyjama bottom
- Mid rise
- Regular fit
- Elasticated waistband
- Polyblend
- Model wears an S and is 172cm tall",Black,"92% Polyester, 8% Elastane"
162,On Gossamer,Mesh Hip-G Thong,S$ 24.50,"- Solid shade trimming detail mesh thong
- Low rise
- Slim fit
- Elasticated waistband
- Nylon
- Model wears an XS/S and is 170cm tall",Saltwater,Nylon
163,Under Armour,Armour Mid Crossback Sports Bra,S$ 55.00,"- Dual tone crossover strap sports bra with brand logo hem band detail
- Round neckline
- Unlined
- Regular fit
- Elasticised hem band
- Material wicks sweat & dries really fast & light
- Removable soft, breathable cups provide extra structure & coverage
- 4-way stretch construction moves better in every direction
- Super-smooth, double-layer HeatGear� fabric delivers superior next-to-skin feel
- Polyblend
- Model wears an S and is 173cm tall",Talc Blue/Formation Blue/Metallic Silver,"90% Polyester, 10% Elastane"
